deal_date,close_date,card_no,deal_value,deal_type,company_name,car_no,station,conn_mark,deal_money,equ_no
"2018-08-31 21:43:04","2018-09-01 00:00:00",BIBBICIBA,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:56:41","2018-09-01 00:00:00",FHDCFFEIA,300,巴士,金华南巴士,粤BW2859,"M433(福永）",0,240,227000008
"2018-09-01 05:57:58","2018-09-01 00:00:00",FHHJAEBDA,600,巴士,金华南巴士,粤BU2313,"332(观澜)",0,465,227000010
"2018-09-01 05:58:49","2018-09-01 00:00:00",CFBGCDFFF,200,巴士,金华南巴士,粤BU0781,"331(蛇口)",0,160,227000021
"2018-09-01 05:36:39","2018-09-01 00:00:00",BIAAHIEJG,400,巴士,金华南巴士,粤BW2782,"331(松岗）",0,315,227000042
"2018-09-01 05:54:54","2018-09-01 00:00:00",FHFJHJEGB,300,巴士,金华南巴士,粤BU2331,"331(松岗）",0,240,227000034
"2018-09-01 05:53:16","2018-09-01 00:00:00",CBFICFIGD,200,巴士,金华南巴士,粤BW3106,"331(蛇口)",0,160,227000044
"2018-09-01 05:54:01","2018-09-01 00:00:00",CFCJJCJED,600,巴士,金华南巴士,粤BU2583,"332(蛇口)",0,465,227000096
"2018-09-01 05:54:53","2018-09-01 00:00:00",CBIFJGEIC,200,巴士,金华南巴士,粤BU2683,"332(观澜)",0,160,227000104
"2018-09-01 05:43:13","2018-09-01 00:00:00",CFADJJAEA,200,巴士,金华南巴士,粤BU2583,"332(蛇口)",0,160,227000096
"2018-09-01 05:59:04","2018-09-01 00:00:00",CBBEJJDEE,200,巴士,金华南巴士,粤BU2350,"331(松岗）",0,160,227000122
"2018-09-01 05:49:46","2018-09-01 00:00:00",FIJEBCJGF,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:49:43","2018-09-01 00:00:00",FIJEBCJGG,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:44:14","2018-09-01 00:00:00",BICEAIDDE,400,巴士,金华南巴士,粤BW2731,"M433(福永）",0,315,227000161
"2018-09-01 05:51:40","2018-09-01 00:00:00",FFGCABHFF,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:52:08","2018-09-01 00:00:00",FHEEHFBAH,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:51:34","2018-09-01 00:00:00",FFGBJBGHF,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:34:52","2018-09-01 00:00:00",FHEHJCAAG,400,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,315,227000169
"2018-09-01 05:34:22","2018-09-01 00:00:00",FFFFIFADC,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:54:52","2018-09-01 00:00:00",CBBDEGHAH,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:41:08","2018-09-01 00:00:00",CBIFAHAJC,300,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,240,227000169
"2018-09-01 05:40:59","2018-09-01 00:00:00",CFHADDIGF,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:56:21","2018-09-01 00:00:00",CBCIJIFCJ,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:57:14","2018-09-01 00:00:00",CCACFFHHC,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:57:11","2018-09-01 00:00:00",FHGIBHFGH,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:57:22","2018-09-01 00:00:00",FHFIEGEFJ,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:46:22","2018-09-01 00:00:00",CBFEEJEIH,200,巴士,金华南巴士,粤BU2836,"332(观澜)",0,160,227000264
"2018-09-01 05:58:32","2018-09-01 00:00:00",FIJFEIGDJ,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:51:07","2018-09-01 00:00:00",CFHBFABIB,500,巴士,金华南巴士,粤BW3116,E24,0,390,227000265
"2018-09-01 05:55:00","2018-09-01 00:00:00",FHIDHCFHJ,500,巴士,金华南巴士,粤BW3116,E24,0,390,227000265
"2018-09-01 05:55:03","2018-09-01 00:00:00",BICDDABGI,500,巴士,金华南巴士,粤BW3116,E24,0,390,227000265
"2018-09-01 05:25:45","2018-09-01 00:00:00",FFEAAIAIC,200,巴士,金华南巴士,粤BW7517,"M433(福永）",0,160,227000283
"2018-09-01 05:47:13","2018-09-01 00:00:00",CFFJFIEAA,200,巴士,金华南巴士,粤BW7517,"M433(福永）",0,160,227000283
"2018-09-01 05:47:56","2018-09-01 00:00:00",CBBJFCIAJ,200,巴士,金华南巴士,粤BW7517,"M433(福永）",0,160,227000283
"2018-08-31 19:35:59","2018-09-01 00:00:00",CFAAFDJEI,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 19:31:28","2018-09-01 00:00:00",CFAHGAGBH,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 19:39:02","2018-09-01 00:00:00",FIAFFEEAB,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 19:53:29","2018-09-01 00:00:00",FHIAHBHHC,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:44:51","2018-09-01 00:00:00",FIJDBGGHI,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:45:11","2018-09-01 00:00:00",FHHDJJEIJ,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:46:06","2018-09-01 00:00:00",CFBBJDAJG,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 19:54:17","2018-09-01 00:00:00",FHGJGDGFE,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:51:10","2018-09-01 00:00:00",FHIHDCHJI,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:45:46","2018-09-01 00:00:00",HHAAJFAGH,0,地铁入站,地铁十一号线,AGT-101,前海湾站,0,0,241016101
"2018-09-01 04:52:34","2018-09-01 00:00:00",HHAAJBIFJ,200,地铁出站,地铁三号线,AGM-119,吉祥,0,0,261029119
"2018-09-01 04:53:46","2018-09-01 00:00:00",HHAAJIADF,200,地铁出站,地铁三号线,AGM-104,六约,0,0,261022104
"2018-09-01 04:44:11","2018-09-01 00:00:00",HHJJAIAFH,200,地铁出站,地铁五号线,OGT-101,下水径,0,0,263030101
"2018-08-31 22:46:55","2018-09-01 00:00:00",BEAEJCFEE,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:19:54","2018-09-01 00:00:00",AEIJJJJAA,0,地铁入站,地铁四号线,AGM-109,龙华,0,0,262012109
"2018-09-01 05:09:17","2018-09-01 00:00:00",HHAAJICJE,0,地铁入站,地铁三号线,AGM-103,莲花村,0,0,261008103
"2018-09-01 05:13:16","2018-09-01 00:00:00",HHJJBBFDD,200,地铁出站,地铁十一号线,OGT-104,宝安站,0,0,241017104
"2018-08-31 20:48:42","2018-09-01 00:00:00",FHIJAJJEF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:19:21","2018-09-01 00:00:00",HHJJBEFEH,200,地铁出站,地铁十一号线,OGT-102,松岗,0,0,241027102
"2018-09-01 04:51:38","2018-09-01 00:00:00",HHJAJJDBF,0,地铁入站,地铁四号线,IGT-119,市民中心,0,0,268019119
"2018-08-31 21:07:53","2018-09-01 00:00:00",FHHBBDEIF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 21:16:18","2018-09-01 00:00:00",BIDCJBEAC,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:48:28","2018-09-01 00:00:00",HHAAJHIFD,0,地铁入站,地铁三号线,AGM-101,横岗,0,0,261024101
"2018-09-01 05:44:35","2018-09-01 00:00:00",HHAAJJIIG,0,地铁入站,地铁一号线,IGT-101,华侨城站,0,0,268015101
"2018-09-01 05:48:56","2018-09-01 00:00:00",HHAAACCIH,0,地铁入站,地铁五号线,AGT-108,洪浪北,0,0,263017108
"2018-08-31 21:35:31","2018-09-01 00:00:00",BEBJDHABE,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:54:01","2018-09-01 00:00:00",HHAAJICDA,0,地铁入站,地铁三号线,AGM-102,龙城广场,0,0,261030102
"2018-09-01 05:48:58","2018-09-01 00:00:00",HHAAJBEBA,200,地铁出站,地铁九号线,双AGM-116,文锦,0,0,267032116
"2018-08-31 21:48:09","2018-09-01 00:00:00",FHDFEDIHJ,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 21:51:27","2018-09-01 00:00:00",BIBFJCDDF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:49:18","2018-09-01 00:00:00",CFJFICCJD,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:19:57","2018-09-01 00:00:00",CCACGHADI,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:36:14","2018-09-01 00:00:00",FFJECBDDI,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:48:43","2018-09-01 00:00:00",BIJGEHIHC,200,巴士,金华南巴士,粤BW7517,"M433(福永）",0,160,227000283
"2018-09-01 05:39:03","2018-09-01 00:00:00",FIJFCIGHG,300,巴士,华程交通,粤BK9486,深惠3B线,0,300,235000336
"2018-09-01 05:57:48","2018-09-01 00:00:00",CBGDEEHFB,200,巴士,金华南巴士,粤BW7517,"M433(福永）",0,160,227000283
"2018-09-01 05:55:16","2018-09-01 00:00:00",CCAEIADBD,200,巴士,华程交通,粤BBD496,深惠3B线,0,200,235000359
"2018-09-01 05:20:48","2018-09-01 00:00:00",CFAHICDIJ,300,巴士,华程交通,粤BK6982,深惠3A线,0,300,235000362
"2018-09-01 05:25:01","2018-09-01 00:00:00",BIDBFJGGI,200,巴士,华程交通,粤BK6982,深惠3A线,0,200,235000362
"2018-09-01 05:34:02","2018-09-01 00:00:00",BIDIBEICJ,200,巴士,华程交通,粤BK6982,深惠3A线,0,200,235000362
"2018-09-01 05:37:17","2018-09-01 00:00:00",CFAJAHJAA,200,巴士,华程交通,粤BK6982,深惠3A线,0,200,235000362
"2018-09-01 05:32:22","2018-09-01 00:00:00",FIAICAGJI,200,巴士,华程交通,粤BK6982,深惠3A线,0,200,235000362
"2018-09-01 05:39:34","2018-09-01 00:00:00",BIBGIFEHF,200,巴士,华程交通,粤BK6982,深惠3A线,0,200,235000362
"2018-09-01 05:40:31","2018-09-01 00:00:00",FFHDGGEFE,400,巴士,华程交通,粤BJ9811,深惠3B线,0,400,235000444
"2018-09-01 05:53:30","2018-09-01 00:00:00",FHEEDAECF,200,巴士,华程交通,粤BJ9811,深惠3B线,0,200,235000444
"2018-08-31 22:14:23","2018-09-01 00:00:00",FHIBGJDDE,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 19:30:37","2018-09-01 00:00:00",CBGADGGFF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 19:36:49","2018-09-01 00:00:00",BIDEHBDCD,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 04:33:41","2018-09-01 00:00:00",HHJJBDIHF,200,地铁出站,地铁五号线,OGT-119,塘朗,0,0,263022119
"2018-08-31 19:45:45","2018-09-01 00:00:00",FHFDCAEHC,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:44:20","2018-09-01 00:00:00",FHJFJHJDB,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:57:33","2018-09-01 00:00:00",HHAAJICJE,200,地铁出站,地铁三号线,AGM-108,莲花村,0,0,261008108
"2018-09-01 04:48:12","2018-09-01 00:00:00",HHAAAJEGA,200,地铁出站,地铁七号线,出AGM05-06,农林,0,0,265019104
"2018-08-31 20:14:06","2018-09-01 00:00:00",CBHHGBAHI,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 04:41:25","2018-09-01 00:00:00",HHAAJHECF,0,地铁入站,地铁三号线,AGM-110,通新岭,0,0,261010110
"2018-09-01 04:37:27","2018-09-01 00:00:00",HHAAJHFGA,0,地铁入站,地铁九号线,IGT-123,梅景,0,0,267018123
"2018-08-31 20:09:53","2018-09-01 00:00:00",FFEIABIFC,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:52:42","2018-09-01 00:00:00",FHHEACBAD,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 20:09:45","2018-09-01 00:00:00",CBCIFHAGB,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:47:44","2018-09-01 00:00:00",CBBICHCFA,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:09:34","2018-09-01 00:00:00",DDJJJJEDC,0,地铁入站,地铁四号线,AGM-109,龙华,0,0,262012109
"2018-09-01 04:51:04","2018-09-01 00:00:00",HHAAJFAGH,200,地铁出站,地铁十一号线,AGT-101,前海湾站,0,0,241016101
"2018-09-01 04:52:49","2018-09-01 00:00:00",HHJJAIADA,200,地铁出站,地铁一号线,OGT-109,大剧院站,0,0,268004109
"2018-09-01 04:53:17","2018-09-01 00:00:00",HHJJJFDIF,0,地铁入站,地铁十一号线,AGT-105,后海站,0,0,241014105
"2018-09-01 04:31:08","2018-09-01 00:00:00",HHACJACAC,0,地铁入站,地铁四号线,AGM-109,龙华,0,0,262012109
"2018-09-01 05:29:16","2018-09-01 00:00:00",HHABAEEHA,0,地铁入站,地铁五号线,IGT-115,民治,0,0,263025115
"2018-08-31 21:06:09","2018-09-01 00:00:00",FHDJECIBC,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 21:12:24","2018-09-01 00:00:00",HHAAJFEJH,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:35:13","2018-09-01 00:00:00",HHABAEGDA,200,地铁出站,地铁五号线,OGT-114,翻身,0,0,263015114
"2018-08-31 21:14:47","2018-09-01 00:00:00",CFHBAIIID,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:36:25","2018-09-01 00:00:00",HHAAACBDC,0,地铁入站,地铁十一号线,IGT-130,南山站,0,0,241015130
"2018-09-01 05:43:59","2018-09-01 00:00:00",HHABAEEHA,0,地铁入站,地铁五号线,AGT-109,民治,0,0,263025109
"2018-08-31 21:26:47","2018-09-01 00:00:00",CBIDIJBII,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:45:06","2018-09-01 00:00:00",HHABAEEHA,200,地铁出站,地铁五号线,OGT-116,民治,0,0,263025116
"2018-08-31 21:34:28","2018-09-01 00:00:00",CFBIAFIGA,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:49:33","2018-09-01 00:00:00",HHJJAIHAF,200,地铁出站,地铁二号线,OGT-103,赤湾,0,0,260011103
"2018-09-01 05:48:12","2018-09-01 00:00:00",HHAAJBEBA,0,地铁入站,地铁九号线,IGT-112,文锦,0,0,267032112
"2018-09-01 04:34:00","2018-09-01 00:00:00",HHACJACAG,200,地铁出站,地铁四号线,AGM-117,龙华,0,0,262012117
"2018-09-01 05:54:21","2018-09-01 00:00:00",HHAAJBBDA,0,地铁入站,地铁五号线,IGT-120,灵芝,0,0,263016120
"2018-09-01 05:58:53","2018-09-01 00:00:00",BIBHCBHIG,200,巴士,金华南巴士,粤BU0781,"331(蛇口)",0,160,227000021
"2018-09-01 05:43:12","2018-09-01 00:00:00",BCFBGFGD,200,巴士,金华南巴士,粤BW2782,"331(松岗）",0,160,227000042
"2018-09-01 05:38:00","2018-09-01 00:00:00",CFABBDCEA,200,巴士,金华南巴士,粤BW3106,"331(蛇口)",0,160,227000044
"2018-09-01 05:58:45","2018-09-01 00:00:00",CCJGJJAIC,300,巴士,金华南巴士,粤BU2583,"332(蛇口)",0,240,227000096
"2018-09-01 05:30:14","2018-09-01 00:00:00",CFHCHJCFF,500,巴士,金华南巴士,粤BU2350,"331(松岗）",0,390,227000122
"2018-09-01 05:57:37","2018-09-01 00:00:00",CBEIDJDIF,200,巴士,金华南巴士,粤BW2963,"M433(皇岗）",0,160,227000145
"2018-09-01 05:49:28","2018-09-01 00:00:00",BIAGDEDFE,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:51:54","2018-09-01 00:00:00",FFEFJAFCF,200,巴士,金华南巴士,粤BV2247,"M433(皇岗）",0,160,227000144
"2018-09-01 05:36:06","2018-09-01 00:00:00",CCAFJBJGD,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:38:09","2018-09-01 00:00:00",CFAHGFGID,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:56:28","2018-09-01 00:00:00",CBBBAEDGI,200,巴士,金华南巴士,粤BW0461,"M433(皇岗）",0,160,227000169
"2018-09-01 05:54:01","2018-09-01 00:00:00",FHICCIAGD,400,巴士,金华南巴士,粤BW3060,"331(松岗）",0,315,227000262
"2018-09-01 05:37:44","2018-09-01 00:00:00",FHDIIAGHC,600,巴士,金华南巴士,粤BW7517,"M433(福永）",0,465,227000283
"2018-09-01 05:48:31","2018-09-01 00:00:00",FHGHJAAJF,200,巴士,金华南巴士,粤BW7517,"M433(福永）",0,160,227000283
"2018-09-01 05:52:29","2018-09-01 00:00:00",CFAGHFEGD,300,巴士,金华南巴士,粤BW7517,"M433(福永）",0,240,227000283
"2018-09-01 04:23:57","2018-09-01 00:00:00",HHAAAIJJI,200,地铁出站,地铁九号线,OGT-103,红岭北,0,0,267025103
"2018-09-01 04:28:37","2018-09-01 00:00:00",HHAAAIJJI,0,地铁入站,地铁九号线,双AGM-106,红岭北,0,0,267025106
"2018-08-31 22:19:59","2018-09-01 00:00:00",FHGEJDGDF,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 19:30:38","2018-09-01 00:00:00",FIAHGJJFG,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:22:09","2018-09-01 00:00:00",FHGCBBBAB,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:38:26","2018-09-01 00:00:00",HHJJBACII,0,地铁入站,地铁三号线,AGM-109,草埔,0,0,261017109
"2018-08-31 19:38:51","2018-09-01 00:00:00",FFCGJCCIH,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:44:10","2018-09-01 00:00:00",FFJJBAEBB,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:44:42","2018-09-01 00:00:00",CBBBHBGJG,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:44:25","2018-09-01 00:00:00",CFHCGGDGJ,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:43:10","2018-09-01 00:00:00",HHJJAIADA,0,地铁入站,地铁一号线,IGT-104,大剧院站,0,0,268004104
"2018-09-01 04:57:41","2018-09-01 00:00:00",HHJJBACII,200,地铁出站,地铁三号线,AGM-112,草埔,0,0,261017112
"2018-09-01 04:57:17","2018-09-01 00:00:00",HHAAJBCIE,200,地铁出站,地铁三号线,AGM-101,华新,0,0,261009101
"2018-08-31 22:52:06","2018-09-01 00:00:00",CBEGGIJDJ,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:03:32","2018-09-01 00:00:00",HHJAJBEJG,0,地铁入站,地铁四号线,AGM-109,龙华,0,0,262012109
"2018-09-01 04:44:58","2018-09-01 00:00:00",HHAAJFEFD,0,地铁入站,地铁二号线,IGT-103,景田,0,0,260029103
"2018-08-31 22:51:07","2018-09-01 00:00:00",FHHGJGAIG,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 23:02:20","2018-09-01 00:00:00",CBEGIIDHA,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:34:04","2018-09-01 00:00:00",HHAAJHEFF,0,地铁入站,地铁九号线,IGT-108,红岭南,0,0,267028108
"2018-08-31 20:20:47","2018-09-01 00:00:00",FHCAAJGDC,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:52:58","2018-09-01 00:00:00",FHHCEJAJD,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:54:39","2018-09-01 00:00:00",CCJHHGAFD,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 20:05:19","2018-09-01 00:00:00",FHHHIJDHB,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:48:10","2018-09-01 00:00:00",FIJBHAIAA,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:09:44","2018-09-01 00:00:00",CBGEFFJFB,0,地铁入站,地铁四号线,AGM-109,龙华,0,0,262012109
"2018-09-01 04:52:19","2018-09-01 00:00:00",HHAAJICFI,200,地铁出站,地铁七号线,出AGM02-03,赤尾,0,0,265028102
"2018-09-01 04:53:08","2018-09-01 00:00:00",HHJJBBFDD,0,地铁入站,地铁十一号线,IGT-125,宝安站,0,0,241017125
"2018-09-01 04:54:49","2018-09-01 00:00:00",HHAAJIJAF,200,地铁出站,地铁七号线,双AGM22-23,福民,0,0,265025116
"2018-09-01 05:04:48","2018-09-01 00:00:00",HHJJJAEIE,200,地铁出站,地铁十一号线,OGT-101,沙井,0,0,241025101
"2018-08-31 20:38:59","2018-09-01 00:00:00",FHGDEDIED,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:08:00","2018-09-01 00:00:00",HHAAAIJHI,0,地铁入站,地铁一号线,IGT-107,西乡,0,0,268033107
"2018-08-31 20:44:27","2018-09-01 00:00:00",CFCBEBAHF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 20:49:53","2018-09-01 00:00:00",CBDDJGIHD,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:24:22","2018-09-01 00:00:00",HHAAABGEH,0,地铁入站,地铁一号线,-,-,0,0,268005140
"2018-09-01 05:31:05","2018-09-01 00:00:00",HHABADJHH,0,地铁入站,地铁一号线,-,-,0,0,268024121
"2018-09-01 05:30:25","2018-09-01 00:00:00",HHABAEEIH,0,地铁入站,地铁五号线,IGT-104,黄贝岭,0,0,263037104
"2018-08-31 21:11:11","2018-09-01 00:00:00",FIAJEFEAF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:32:56","2018-09-01 00:00:00",HHAAJJCHI,0,地铁入站,地铁十一号线,AGT-117,红树湾南,0,0,241013117
"2018-08-31 21:20:35","2018-09-01 00:00:00",CFAICIDAI,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:42:13","2018-09-01 00:00:00",HHAAAIJII,200,地铁出站,地铁三号线,AGM-119,双龙,0,0,261032119
"2018-09-01 05:42:00","2018-09-01 00:00:00",HHAAJABEB,200,地铁出站,地铁五号线,AGT-112,布心,0,0,263034112
"2018-08-31 21:27:09","2018-09-01 00:00:00",BIDJFAEED,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 21:27:16","2018-09-01 00:00:00",FHEJDBACB,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:40:57","2018-09-01 00:00:00",HHAAJFCIF,0,地铁入站,地铁十一号线,IGT-107,福永站,0,0,241021107
"2018-08-31 21:33:55","2018-09-01 00:00:00",HHAAAAJEA,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 21:37:55","2018-09-01 00:00:00",FHIHBJIBF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 05:47:05","2018-09-01 00:00:00",HHAAJFBIB,0,地铁入站,地铁一号线,AGT-101,前海湾,0,0,268028101
"2018-09-01 05:43:41","2018-09-01 00:00:00",HHAAJFCIF,200,地铁出站,地铁十一号线,AGT-122,福永站,0,0,241021122
"2018-09-01 04:10:06","2018-09-01 00:00:00",FHEAADCDE,0,地铁入站,地铁四号线,AGM-111,龙华,0,0,262012111
"2018-09-01 05:13:50","2018-09-01 00:00:00",HHJAJAJHI,400,地铁出站,地铁四号线,-,-,0,0,268017127
"2018-08-31 19:33:39","2018-09-01 00:00:00",CFBHDJFJC,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:15:30","2018-09-01 00:00:00",FHIGAIFGI,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:36:48","2018-09-01 00:00:00",HHAAJAJIG,0,地铁入站,地铁三号线,AGM-107,田贝,0,0,261015107
"2018-08-31 19:42:58","2018-09-01 00:00:00",CBGJBDGEA,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 19:48:59","2018-09-01 00:00:00",FHEHCAEBF,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-08-31 22:43:59","2018-09-01 00:00:00",BIACDBBBJ,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:45:28","2018-09-01 00:00:00",FFFAGJDAB,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-08-31 22:46:29","2018-09-01 00:00:00",FHECHDJHB,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 04:55:51","2018-09-01 00:00:00",HHJJJGIHD,200,地铁出站,地铁二号线,OGT-101,登良,0,0,260018101
